swnval,pos,neg,neut,yval
1,0,0,7,2
1.16666666667,3,0,4,2
1,0,0,5,2
1,1,0,5,2
1,0,0,3,2
0.9375,1,0,7,2
1.375,1,1,5,2
1.125,2,0,5,2
1,0,0,1,2
1.625,1,1,9,2
1.25,3,0,12,2
1.5,2,0,1,2
1,0,0,7,2
0.895833333333,3,2,6,2
1,0,0,2,2
1.3125,1,0,1,2
1,0,2,2,2
1.3125,1,0,4,2
1.25,3,0,2,2
0.481333333333,0,1,9,2
1,0,0,2,2
1,0,0,3,2
1.3125,2,0,12,2
1.875,2,0,5,2
1.125,1,0,3,2
0.875,0,0,5,2
1.25,2,0,11,2
1.45833333333,4,0,8,2
1.125,1,0,2,2
0.625,1,1,7,2
1.29166666667,3,0,1,2
1,0,0,5,2
1.375,2,0,2,2
1.5,0,0,7,2
1.625,1,0,15,2
1.0,2,1,10,2
1,0,0,3,2
1.125,1,0,7,2
1,0,0,3,2
1.45833333333,3,0,3,2
1,0,0,1,2
1.375,2,0,2,2
1.125,1,1,5,2
1.5,2,0,0,2
1.33333333333,2,0,6,2
1.625,2,0,2,2
1,0,1,6,2
1.0,1,1,8,2
0.875,0,2,5,2
1.3125,1,0,2,2
1.04166666667,0,1,4,2
1.5,2,0,7,2
1.5,1,0,8,2
1.0,1,2,13,2
1,0,0,0,2
0.375,1,2,3,2
1.21875,3,0,2,2
1.15625,1,2,5,2
1.375,3,0,12,2
1.5,2,0,7,2
1.125,1,0,5,2
1.29166666667,3,0,6,2
1.10416666667,5,2,11,2
1.1875,2,0,2,2
1.125,2,0,6,2
1.0,1,3,17,2
1,0,0,3,2
1,1,0,8,2
1.125,1,2,6,2
1,0,0,1,2
0.9375,1,2,8,2
1.58333333333,3,0,9,2
1.75,1,0,1,2
0.125,3,2,9,2
0.916666666667,1,2,15,2
1.375,3,1,8,2
1,0,0,9,2
1,1,1,4,2
1,0,0,8,2
1.125,0,0,0,2
1,0,0,0,2
1.29166666667,4,0,11,2
1.625,2,0,2,2
1,1,0,8,2
1.0,1,3,11,2
1.375,1,0,5,2
0.875,3,1,3,2
1.5,2,0,6,2
1.25,2,1,10,2
1.625,1,0,5,2
1,1,1,1,2
1.625,3,0,10,2
1.6875,2,0,10,2
1.125,1,0,0,2
1.125,3,1,5,2
1.125,1,0,1,2
1.34375,2,1,13,2
1,0,0,6,2
1,1,0,3,2
1,0,0,3,2
1.25,7,1,6,2
1.08333333333,1,0,10,2
1.1875,1,1,6,2
1.375,2,1,8,2
1.625,1,0,2,2
0.25,0,3,5,2
1.625,1,1,5,2
1.375,2,0,6,2
0.9375,2,1,1,2
1.125,0,0,4,2
0.825,2,2,7,2
1.125,0,0,4,2
1.33333333333,2,1,4,2
0.875,2,1,12,2
1,0,0,2,2
0.875,2,2,5,2
1,0,0,3,2
1.125,2,0,7,2
1,0,0,3,2
1.3125,2,0,5,2
1.25,3,0,7,2
1.125,4,1,9,2
1,0,1,3,2
1.125,1,0,1,2
1.375,0,0,6,2
1.125,0,0,3,2
1.5625,2,1,12,2
1,1,0,3,2
1.4375,2,0,9,2
0.982142857143,4,3,6,2
1,0,0,1,2
1.0625,2,1,11,2
1,0,1,6,2
1.09375,2,2,11,2
1.0,2,1,11,2
0.979166666667,3,1,6,2
1.625,1,0,7,2
1.4375,1,0,5,2
1,0,0,6,2
0.8125,0,2,1,2
1.625,2,0,2,2
1.875,1,0,7,2
1.125,1,0,7,2
1.0,0,2,4,2
1.0,2,0,10,2
1,0,0,7,2
1,0,0,1,2
1.5,2,0,13,2
0.5,0,1,15,2
1.5625,1,0,9,2
1.04166666667,2,0,8,2
1.45833333333,3,0,0,2
1.5,1,0,4,2
1.125,1,0,3,2
0.75,0,2,4,2
1.25,5,0,12,2
1,1,0,1,2
1,0,0,8,2
1.125,0,0,6,2
1.625,2,1,6,2
1,0,0,1,2
1.75,2,1,4,2
1.1875,2,1,7,2
1.625,1,0,3,2
1.0625,1,0,2,2
1.375,2,0,6,2
0.916666666667,1,1,15,2
1.125,1,0,13,2
1.625,1,0,3,2
1.29166666667,3,1,8,2
1.03125,2,2,10,2
1.1875,2,0,1,2
1.5,1,0,2,2
1.0,1,2,1,2
1.41666666667,5,0,9,2
1.125,0,0,5,2
1.125,2,3,11,2
1,0,0,8,2
1,0,0,4,2
1.25,1,1,8,2
1.625,1,0,4,2
1.04166666667,1,2,8,2
1.25,1,0,1,2
1.275,5,0,5,2
1,0,1,3,2
1.0,1,2,5,2
1.35,4,1,12,2
1,0,1,1,2
1.125,1,0,3,2
0.25,1,1,1,2
1.5,0,1,3,2
1.6875,2,0,5,2
1,0,0,3,2
1.05,2,1,7,2
1.0,1,1,7,2
1.1875,4,1,15,2
1.25,2,1,12,2
1,0,0,6,2
1,1,0,1,2
1.33333333333,1,0,6,2
1.625,1,0,1,2
1,0,0,0,2
0.791666666667,2,2,9,2
1.5,1,0,2,2
1,1,1,9,2
1.125,1,0,2,2
1.0625,1,1,4,2
1,0,0,1,2
1,0,0,1,2
1.425,2,1,9,2
1.4375,2,2,10,2
1,0,0,1,2
1.40625,3,0,4,2
1.33333333333,4,0,3,2
1.3125,4,0,7,2
0.625,0,1,0,2
1.4375,2,0,8,2
1.45833333333,3,0,6,2
1.3125,2,0,6,2
1.125,1,0,1,2
1,0,0,0,2
0.75,0,1,5,2
0.583333333333,1,1,4,2
1.225,3,4,7,2
1.125,1,0,9,2
1.0125,4,3,8,2
1.375,2,0,9,2
1,0,0,8,2
1.3125,2,0,19,2
1,1,0,2,2
1.125,1,0,1,2
0.625,1,1,0,2
1.125,1,0,2,2
1.625,0,0,0,2
1.0,2,2,6,2
0.791666666667,2,1,3,2
1.35,6,1,9,2
1.125,1,0,4,2
1,0,0,3,2
1.28125,2,1,14,2
1.0,2,1,10,2
1.5,2,1,3,2
0.958333333333,2,1,8,2
1,1,0,2,2
1.1875,2,0,3,2
1.40625,3,1,10,2
1.25,3,0,8,2
1.20833333333,2,0,7,2
0.375,0,1,7,2
1,1,0,4,2
1.0,0,2,6,2
0.875,0,1,6,2
1,0,0,0,2
1.25,1,0,10,2
1.1875,3,0,12,2
1.125,1,0,5,2
1.875,1,0,0,2
0.75,0,0,7,2
1,0,0,7,2
1.125,2,0,0,2
0.75,0,2,9,2
1.0625,1,2,12,2
0.75,1,1,2,2
0.75,0,1,2,2
1.3125,1,0,5,2
1.04166666667,3,1,10,2
1,0,0,0,2
1,0,0,1,2
1.4375,6,1,10,2
1.5,1,0,9,2
1.3125,2,0,11,2
1.4375,3,0,2,2
1,1,0,3,2
0.875,0,2,2,2
0.8125,0,1,6,2
1.625,3,1,4,2
1.41666666667,2,0,4,2
1.125,2,1,1,2
1.125,1,0,2,2
1,0,0,3,2
1,1,0,3,2
1.5,1,0,10,2
1.6875,1,0,1,2
0.875,0,1,7,2
1.45833333333,2,0,4,2
0.916666666667,0,1,9,2
1.125,2,0,4,2
0.625,0,1,3,2
0.875,0,1,2,2
1.5,1,0,8,2
1.29166666667,6,1,5,2
1.125,1,0,4,2
1.125,0,1,3,2
1.125,0,0,6,2
1.125,1,0,2,2
1.1875,2,0,2,2
1.125,1,1,5,2
1.625,2,0,3,2
1,0,0,5,2
1,0,0,4,2
1.5,5,1,2,2
0.9375,3,3,10,2
1,0,0,0,2
1,0,0,1,2
1,0,0,4,2
1.625,3,0,5,2
1.125,1,0,3,2
1.125,1,0,11,2
1.0,2,1,5,2
1.5,2,0,6,2
1.25,0,0,6,2
1.21875,3,1,6,2
1.20833333333,4,2,9,2
1.46875,4,1,10,2
1.25,6,1,10,2
0.875,0,1,2,2
1.25,3,0,7,2
1.08333333333,2,1,4,2
1,0,0,0,2
1.5,1,0,2,2
1,1,0,18,2
1,0,0,2,2
1,0,0,4,2
1.25,1,1,0,2
1,1,0,1,2
1.25,1,0,4,2
1.20833333333,2,2,7,2
1.125,2,0,11,2
1.45833333333,2,0,5,2
1.3125,4,0,7,2
1,0,1,1,2
1.5,1,0,3,2
0.875,0,1,9,2
1.75,1,0,2,2
1.25,1,0,1,2
0.8125,1,3,7,2
1.4375,2,0,10,2
1,1,0,1,2
1.29166666667,2,0,1,2
1.625,1,0,6,2
0.9375,1,1,7,2
1,0,0,2,2
1,0,0,1,2
1,0,0,0,2
1,0,0,8,2
1.34375,3,0,10,2
0.75,0,1,1,2
1.375,1,0,2,2
1,0,0,9,2
1.125,0,0,4,2
1.125,0,0,2,2
1.04166666667,3,1,1,2
0.75,0,1,5,2
1.75,2,0,2,2
0.96875,2,3,8,2
1.0,3,1,13,2
1,1,0,3,2
0.875,0,0,8,2
1.25,1,1,17,2
0.75,0,1,3,2
1,1,0,2,2
1.16666666667,4,2,5,2
1,0,0,2,2
0.9,3,3,9,2
1.0,2,1,14,2
1.21875,4,0,11,2
1.29166666667,2,0,2,2
1.4375,2,0,11,2
0.75,0,2,12,2
1,0,1,2,2
1.125,2,0,2,2
1.5625,2,1,4,2
1.125,4,1,4,2
1,0,0,0,2
1.0625,2,1,10,2
1.1875,2,0,8,2
1.125,1,0,8,2
0.375,0,1,4,2
1.125,0,0,2,2
0.75,0,1,10,2
0.5,1,3,8,2
1.0,3,1,2,2
1,1,0,2,2
1,1,1,9,2
1.75,1,0,3,2
1,0,0,2,2
1.125,1,0,4,2
1,0,0,0,2
1,0,0,5,2
1.16666666667,4,1,11,2
0.5,0,1,7,2
1.375,1,0,1,2
1.125,1,0,5,2
1.25,3,1,4,2
0.875,0,1,4,2
1.5,1,0,6,2
0.75,0,1,7,2
1.5,2,0,4,2
1.25,4,0,6,2
1.125,0,0,2,2
1.6875,1,0,3,2
1.5625,3,0,5,2
0.8125,0,2,10,2
1,0,0,11,2
0.875,0,2,6,2
1.58333333333,3,0,2,2
1.5,1,0,6,2
1.75,2,0,7,2
1.125,2,0,1,2
1,0,0,2,2
1.25,4,1,8,2
1,0,0,3,2
1.20833333333,3,1,4,2
1.125,0,0,4,2
1.5,1,0,2,2
1.0,1,1,2,2
1,1,0,2,2
1.16071428571,6,1,7,2
0.25,0,1,6,2
1.625,1,0,4,2
1.16666666667,3,1,13,2
1.5,1,0,12,2
1.625,3,0,5,2
1.125,0,0,0,2
1.03125,1,0,14,2
1.1875,1,0,11,2
1.5625,3,0,5,2
1.125,1,0,6,2
0.625,1,1,7,2
0.75,0,2,1,2
1.0,2,1,2,2
1.25,1,1,11,2
1.125,0,0,7,2
1,0,0,3,2
1.33333333333,3,0,6,2
1,0,0,4,2
1.20833333333,2,1,8,2
1.125,1,0,4,2
1.25,5,1,8,2
1.3125,2,0,9,2
1.41666666667,2,0,14,2
1.3125,5,1,14,2
1.25,2,0,11,2
1,0,0,3,2
1,0,0,0,2
1.4,4,0,4,2
1.58333333333,4,0,12,2
1,1,0,7,2
1.375,0,0,4,2
1,0,0,1,2
1.3125,2,0,7,2
1,0,0,0,2
1.08333333333,2,0,5,2
1.15625,4,1,5,2
1,0,0,2,2
0.75,0,2,3,2
1.4375,2,0,3,2
0.9375,2,1,10,2
1.20833333333,2,1,12,2
1.34375,2,3,7,2
1.4375,0,0,12,2
1.125,2,0,7,2
1.16666666667,3,1,11,2
1,0,0,5,2
1,0,0,8,2
1.375,2,0,3,2
1.75,1,0,6,2
1.3125,2,1,8,2
1.60416666667,3,0,2,2
0.4375,0,2,3,2
0.9375,2,1,5,2
0.75,1,2,15,2
1.5625,1,0,1,2
1,0,0,4,2
0.75,0,1,4,2
1.5,1,0,4,2
1.625,1,0,11,2
1.25,2,0,7,2
1.0625,1,1,10,2
1.25,0,0,6,2
1.625,1,0,1,2
1.875,0,0,2,2
1.125,2,0,11,2
1.125,1,0,0,2
0.625,1,1,3,2
1,1,0,3,2
0.375,0,1,11,2
1,0,0,7,2
1,0,0,2,2
1.0625,4,2,8,2
1.125,4,0,11,2
1,0,0,8,2
1.1875,2,0,1,2
1.25,1,1,9,2
0.875,0,1,3,2
1,0,0,4,2
1,0,0,5,2
1,2,0,4,2
1.25,1,1,8,2
0.916666666667,2,1,12,2
1,0,0,8,2
1.125,1,0,6,2
1.375,1,0,2,2
1.3125,2,0,6,2
1.16666666667,2,0,7,2
1.1875,1,0,3,2
1.0,2,0,17,2
1.3125,1,0,6,2
1.5625,1,0,4,2
0.875,1,2,1,2
1.03125,2,0,7,2
1,0,0,5,2
1,1,0,3,2
1.25,2,0,11,2
1,0,0,6,2
0.9375,1,2,3,2
1,0,0,1,2
1.5625,2,0,3,2
0.833333333333,1,2,10,2
1,0,0,2,2
1.33333333333,1,0,9,2
1.5,1,0,2,2
1.125,2,1,8,2
0.9,2,3,8,2
1.125,0,0,0,2
1.3125,1,0,7,2
1.03125,3,2,12,2
1.1875,5,2,7,2
1.3125,2,0,7,2
1,0,1,4,2
0.75,1,1,3,2
1.25,3,0,0,2
1.0,2,1,3,2
1.375,2,0,3,2
1.5,3,1,7,2
1.375,3,0,7,2
1.125,2,0,5,2
1,0,0,2,2
1,0,0,0,2
1,0,0,6,2
1,0,0,6,2
1.3125,3,0,6,2
1.125,2,0,7,2
1.625,1,0,3,2
1.45833333333,7,0,5,2
1.125,1,0,6,2
1.125,0,1,12,2
1,0,0,9,2
1.375,2,0,11,2
1.125,0,0,0,2
1.25,2,0,4,2
0.375,0,0,4,2
1,0,0,2,2
1,0,0,5,2
1.25,0,0,2,2
1.125,3,1,12,2
1.28125,2,0,10,2
1,0,0,3,2
0.75,1,2,2,2
0.9375,1,0,5,2
1,0,0,3,2
1.1875,0,0,3,2
1.3125,3,0,3,2
0.875,1,1,2,2
0.958333333333,2,1,6,2
1.375,1,0,3,2
1,0,0,7,2
1.125,2,0,8,2
1.25,3,0,7,2
0.875,1,1,7,2
0.75,0,1,5,2
1.3125,2,0,1,2
1.125,2,0,0,2
1.29166666667,4,1,9,2
1.3125,2,0,11,2
1,0,0,13,2
1.125,1,0,12,2
0.875,0,1,5,2
1.4375,2,0,4,2
1.375,1,0,1,2
1.125,3,0,1,2
1.25,1,0,2,2
1.0,2,1,5,2
1,0,0,0,2
1.3125,2,0,1,2
0.875,1,1,2,2
1.25,0,0,8,2
1.16666666667,3,0,9,2
1.41666666667,3,0,4,2
0.875,0,1,2,2
1.16666666667,3,0,7,2
1.5625,3,0,6,2
1,0,0,0,2
1.125,3,1,9,2
1,0,0,1,2
1,0,1,4,2
1.0625,1,0,2,2
1,0,0,2,2
1.125,2,1,11,2
1.125,1,1,10,2
1,1,0,2,2
1.1875,1,1,5,2
1.375,1,0,1,2
1.375,1,0,2,2
1.0,0,2,14,2
1.5,2,0,3,2
1.54166666667,4,0,9,2
1,0,0,2,2
0.8125,2,3,8,2
1,0,0,2,2
1.16666666667,5,2,16,2
0.625,0,4,3,2
1.125,1,1,9,2
0.875,0,1,4,2
1.4375,3,0,7,2
0.75,0,1,2,2
1.375,3,0,13,2
1.125,1,1,5,2
1.0,1,0,3,2
0.875,2,1,6,2
1,0,0,11,2
0.53125,2,4,14,2
1.46875,5,0,5,2
1.125,4,1,10,2
0.875,0,0,2,2
1.29166666667,2,1,7,2
1,1,0,1,2
1.0,1,1,8,2
1,0,0,1,2
1,0,0,4,2
1.375,3,0,11,2
1,0,0,5,2
1.625,1,0,2,2
0.375,1,1,9,2
1,0,0,1,2
1.3125,4,0,8,2
1.5,0,0,1,2
0.666666666667,0,2,7,2
1.40625,2,1,13,2
1,0,0,3,2
0.875,0,1,8,2
1.125,2,0,4,2
1.625,1,0,2,2
1.25,2,1,4,2
1.53125,4,0,11,2
1.375,0,0,3,2
1.08333333333,3,0,9,2
1.20833333333,6,1,4,2
0.975,2,3,13,2
1.10416666667,3,1,6,2
1.0,2,0,12,2
0.9375,1,1,13,2
1.125,1,0,9,2
0.8125,0,3,9,2
1.125,4,0,13,2
1,0,0,7,2
1.09375,2,1,5,2
1.625,1,0,1,2
1.875,1,0,7,2
1.20833333333,1,0,6,2
0.75,0,1,8,2
1.125,1,0,7,2
1.375,3,0,7,2
0.9375,1,1,8,2
1.25,3,0,1,2
1,1,0,6,2
1.4375,2,0,4,2
1.125,1,0,5,2
1.125,1,0,5,2
1.5,1,0,0,2
0.875,0,1,9,2
1.1875,3,1,5,2
1.375,1,0,4,2
1.375,1,1,1,2
1,0,1,2,2
1.34375,2,1,3,2
1.125,1,0,4,2
1,0,0,4,2
1.75,2,0,9,2
1.21875,3,1,9,2
1.0625,2,2,3,2
0.958333333333,3,3,11,2
0.875,2,0,13,2
1.5,0,0,1,2
0.958333333333,2,0,7,2
1.3125,4,1,5,2
1.625,1,0,7,2
1,1,0,3,2
1.45833333333,2,0,4,2
0.75,2,1,11,2
1,0,1,3,2
1.5,1,0,6,2
1.58333333333,2,0,9,2
1.625,1,0,7,2
0.5,0,1,1,2
0.75,0,1,2,2
1.125,0,0,5,2
0.958333333333,3,1,7,2
1,0,0,8,2
1.125,2,1,6,2
1.875,2,1,12,2
0.375,2,1,15,2
1,1,0,4,2
1,0,0,3,2
1.15625,3,2,7,2
0.625,1,3,7,2
1.20833333333,2,0,5,2
1.0625,1,0,6,2
1.25,2,0,11,2
1,0,0,0,2
0.8125,0,1,0,2
1.625,1,0,3,2
1.3125,3,0,1,2
0.75,1,1,7,2
1,1,0,2,2
1.08333333333,2,1,9,2
0.958333333333,3,1,6,2
1.125,1,0,5,2
1.375,1,0,2,2
1.25,3,0,3,2
0.75,0,1,5,2
1.0,0,0,14,2
1.20833333333,2,1,7,2
1.125,1,0,5,2
1,0,0,2,2
1.625,1,1,9,2
1,1,0,4,2
1.125,1,0,1,2
1.1875,4,1,6,2
1,1,0,4,2
1.65625,3,0,3,2
1.5625,1,0,7,2
0.75,0,1,2,2
0.958333333333,1,1,3,2
1.625,1,0,4,2
1.08333333333,3,1,8,2
1,0,0,0,2
1,0,0,0,2
1,1,0,1,2
0.791666666667,1,1,7,2
1,1,0,6,2
1.0,1,2,10,2
1.5,1,0,5,2
0.625,1,1,2,2
1.0625,1,0,14,2
1.5,1,0,1,2
1.25,0,0,12,2
0.875,2,1,2,2
1.5,0,0,5,2
0.375,0,1,9,2
1.29166666667,3,2,7,2
1.125,2,0,3,2
1.5,1,0,5,2
1,0,0,3,2
1.3125,2,0,5,2
1,1,0,8,2
1.125,3,1,14,2
0.375,0,1,6,2
1.16666666667,2,1,0,2
1.0625,1,2,4,2
1.375,1,0,0,2
1.08333333333,4,1,13,2
1.5625,3,0,12,2
0.875,0,1,8,2
1.375,2,0,9,2
1.625,0,0,4,2
1.6875,1,0,6,2
1.16666666667,3,0,4,2
0.9375,0,3,6,2
1.15,2,1,10,2
1.21875,3,0,18,2
1.875,1,0,1,2
1,0,0,10,2
1,0,0,6,2
1,0,0,0,2
1.3125,1,0,11,2
1,0,0,4,2
1.125,3,0,10,2
1.25,5,1,6,2
0.958333333333,2,1,3,2
1.375,2,0,7,2
1.375,2,0,5,2
1.625,1,0,7,2
1,0,0,6,2
1.0625,1,1,6,2
1.29166666667,3,0,8,2
1,1,0,2,2
1.5,2,0,3,2
1.41666666667,4,0,9,2
1.125,0,0,4,2
0.75,0,1,9,2
1.625,1,0,4,2
1,2,1,6,2
1.125,1,0,4,2
1,0,0,6,2
1.625,1,0,6,2
0.8125,1,1,8,2
1.28125,4,0,10,2
1.16666666667,5,1,5,2
1.6875,1,0,3,2
0.4375,0,2,6,2
0.9375,1,1,9,2
1.125,2,0,4,2
0.625,0,1,4,2
1.625,2,0,4,2
1.0,2,1,9,2
1.375,1,0,0,2
1,0,0,3,2
1.25,3,1,3,2
0.625,1,4,5,2
1,0,0,0,2
1.125,1,0,9,2
1.08333333333,2,1,6,2
1,1,0,6,2
1.375,1,0,2,2
0.9375,2,1,10,2
1.25,1,0,7,2
1,0,0,5,2
1.5,0,0,2,2
1.625,2,0,2,2
1.125,1,1,6,2
1.125,1,0,3,2
1.0625,3,0,11,2
0.9375,2,1,11,2
1.08333333333,2,1,11,2
1,0,0,7,2
1.125,1,0,1,2
1.875,2,0,7,2
0.75,0,2,1,2
1.125,3,1,1,2
1.625,0,0,2,2
1,0,0,3,2
1.125,2,0,1,2
1.625,1,0,5,2
1.29166666667,4,0,6,2
1,0,0,2,2
1.16666666667,2,1,4,2
1.125,2,1,6,2
1.6875,1,0,3,2
1.0,2,2,8,2
0.9375,1,1,1,2
1.25,0,0,3,2
1,0,0,3,2
1,0,0,6,2
0.833333333333,1,1,4,2
1,0,0,3,2
1.4375,2,0,6,2
1.0,0,1,10,2
0.958333333333,2,1,16,2
1.6875,2,1,8,2
0.625,0,1,6,2
1.29166666667,2,2,1,2
1.625,2,0,5,2
1,0,0,2,2
1,0,0,3,2
1,0,0,1,2
0.916666666667,1,1,4,2
0.46875,1,2,8,2
0.8125,1,2,6,2
1,1,0,1,2
1,0,0,0,2
1,0,0,3,2
0.9375,1,2,4,2
1.5,2,1,6,2
1,0,0,1,2
0.875,1,1,9,2
1.41666666667,3,0,7,2
0.71875,1,2,4,2
1.29166666667,2,1,6,2
1,1,0,2,2
1.125,1,0,2,2
1.0625,1,1,3,2
1.375,2,0,9,2
1,0,0,2,2
1,0,0,2,2
1.34375,3,0,10,2
1,0,0,10,2
1.5,1,0,0,2
1,0,0,1,2
1.1875,1,0,1,2
0.875,1,0,4,2
1.29166666667,2,0,3,2
1.4375,3,0,8,2
1.0,1,1,12,2
1.04166666667,1,2,10,2
1.58333333333,4,0,5,2
1,0,0,0,2
1,0,0,2,2
1.0625,2,2,9,2
0.8125,0,2,12,2
0.875,2,2,9,2
1.625,1,0,8,2
1,1,0,6,2
1.5,1,0,2,2
1.375,1,0,0,2
0.75,0,1,2,2
1.5625,2,0,5,2
1,0,0,2,2
1,0,0,2,2
0.791666666667,0,0,3,2
1.125,1,0,2,2
1.25,0,0,0,2
1,0,0,11,2
0.5,0,2,3,2
1,0,0,1,2
0.625,0,0,5,2
1,0,0,4,2
0.75,0,1,3,2
1.75,2,0,3,2
1.125,3,0,13,2
1.625,1,0,6,2
1.125,1,1,2,2
1.0625,4,1,3,2
1,0,0,2,2
1,0,0,3,2
1.125,1,1,13,2
1.375,1,0,6,2
1.25,5,0,9,2
1,2,0,10,2
1.20833333333,2,0,6,2
1,0,0,2,2
1.5,0,0,0,2
1,0,0,3,2
1.16666666667,3,2,8,2
1.125,3,0,2,2
0.875,0,1,6,2
0.5,0,1,0,2
1,2,1,7,2
1.5,3,0,13,2
1.04166666667,2,1,12,2
1.25,1,0,4,2
1.0,2,3,6,2
1.5,1,0,1,2
1.125,3,0,12,2
1.625,2,0,3,2
1.25,2,0,13,2
1,0,0,9,2
0.875,0,1,8,2
1,1,0,2,2
1.41666666667,3,0,7,2
1,0,0,1,2
0.75,1,1,10,2
1.33333333333,3,0,6,2
1.125,1,0,0,2
1.375,3,0,10,2
0.875,0,1,9,2
0.875,1,1,2,2
0.666666666667,2,2,6,2
1,0,0,3,2
1.625,2,0,2,2
0.75,0,1,6,2
1.125,1,0,12,2
1,1,0,12,2
1.125,0,0,12,2
1.125,1,0,2,2
1,0,0,6,2
1.5,1,0,1,2
1.25,1,0,2,2
1.0625,0,1,4,2
1.75,0,0,1,2
0.75,0,0,0,2
1.15625,3,1,10,2
1,0,0,1,2
1,0,0,3,2
1,1,0,11,2
1.125,4,0,6,2
1,0,0,5,2
0.6875,2,2,5,2
1.125,2,0,3,2
0.875,0,1,7,2
1.125,0,0,0,2
1.625,1,0,0,2
1.125,1,0,0,2
1.125,0,1,2,2
1,0,0,6,2
0.875,0,1,0,2
1.0,1,1,3,2
0.375,0,0,5,2
1.25,2,0,9,2
1.46875,2,0,3,2
1.25,1,0,3,2
1.25,5,0,10,2
1.4375,3,0,12,2
1.0,2,0,12,2
1,1,0,3,2
1.0,2,0,1,2
1.16666666667,1,2,4,2
1.16666666667,2,1,4,2
1,0,0,6,2
1.08333333333,2,1,2,2
0.875,0,1,3,2
1.125,1,0,0,2
1.125,2,0,6,2
1.125,2,0,4,2
1.125,1,0,1,2
1,2,2,16,2
1.5,3,0,7,2
0.75,2,1,4,2
1.04166666667,2,0,7,2
1.45833333333,3,0,2,2
1.25,2,2,3,2
1.0,2,2,3,2
1.5,1,0,4,2
1.5,1,0,18,2
1,1,1,1,2
1.0625,1,0,3,2
1.0,2,0,12,2
1,0,0,3,2
1.25,2,0,0,2
1,0,0,11,2
1.125,1,0,2,2
1.09375,4,0,11,2
1.1875,4,1,6,2
1,1,0,10,2
1.125,1,1,7,2
0.71875,3,2,4,2
1.08333333333,1,2,11,2
1,2,1,12,2
1.3125,2,0,7,2
1.375,2,0,6,2
1.5,1,1,5,2
1,0,0,3,2
1.5,3,0,4,2
0.8125,0,0,5,2
1.0,1,1,10,2
1.625,3,0,9,2
1.34375,2,0,11,2
1.41666666667,3,0,4,2
1,0,0,2,2
1,0,0,2,2
1,0,0,3,2
1.25,1,0,1,2
0.9375,0,0,5,2
1,1,0,1,2
1,0,0,1,2
1.25,4,0,14,2
1.125,2,0,5,2
1.3125,2,0,10,2
1,0,0,2,2
1.4375,1,0,1,2
0.583333333333,0,3,10,2
1.625,2,2,11,2
1,1,0,7,2
1.25,2,0,2,2
1,0,0,9,2
1.125,0,0,1,2
1.5,0,0,8,2
1.5,1,0,0,2
1,0,0,13,2
0.625,0,1,12,2
1.5625,0,0,5,2
1,1,1,10,2
1.70833333333,3,0,1,2
1.5,0,0,6,2
1,1,0,1,2
1.29166666667,3,0,10,2
1.5,1,0,3,2
1,0,0,0,2
1.0,2,2,11,2
1.625,2,0,6,2
0.6875,1,0,16,2
1,1,0,13,2
1.0625,2,0,15,2
1,1,0,10,2
0.928571428571,5,3,11,2
1.46875,4,1,5,2
1.125,4,1,12,2
1.375,2,0,4,2
1,0,0,10,2
0.875,0,0,6,2
1.625,1,0,1,2
1.75,1,0,1,2
1,0,0,3,2
1.125,1,0,4,2
1,0,0,1,2
1.125,0,0,9,2
1.05,1,2,13,2
1.125,2,0,1,2
0.916666666667,2,2,3,2
1,0,1,14,2
1.5,1,0,12,2
1.5,4,2,7,2
1.125,1,0,0,2
0.8125,0,2,5,2
1.33333333333,3,1,11,2
0.625,0,1,0,2
0.916666666667,1,1,7,2
1,0,0,15,2
1.04166666667,2,1,2,2
1.0625,1,0,12,2
0.9375,1,1,6,2
1.25,7,2,4,2
1.125,2,0,2,2
1.0625,1,1,4,2
1.125,0,0,3,2
1.625,3,0,11,2
1.25,0,0,11,2
1.3125,2,0,1,2
1,0,0,1,2
1,1,0,2,2
1.21875,3,1,15,2
1.375,2,0,2,2
1,0,0,2,2
1.75,1,0,2,2
1,0,0,5,2
0.5,0,0,6,2
1.29166666667,5,1,9,2
1.21875,2,2,7,2
1,0,0,4,2
1.375,8,0,6,2
0.375,0,2,6,2
1.5,1,0,1,2
1,1,0,6,2
0.875,1,1,8,2
1.0,1,2,13,2
1.3,5,0,6,2
1,0,0,3,2
1.0,3,1,11,2
1.28125,2,1,2,2
1.1875,8,1,4,2
0.8125,0,2,8,2
1.03571428571,6,3,5,2
1,0,0,1,2
1.1875,1,0,2,2
1.21875,2,1,13,2
1.16666666667,2,0,9,2
1.5,4,0,10,2
1.0,3,0,4,2
1.5,1,0,10,2
1,0,0,2,2
1.15625,2,2,9,2
1.3125,3,0,8,2
1.25,1,0,0,2
0.875,0,0,6,2
1.25,1,0,4,2
0.625,0,1,5,2
1.1875,2,0,5,2
1.125,1,0,8,2
1.5,1,0,5,2
1.5,6,0,11,2
0.958333333333,2,2,12,2
1.375,2,0,6,2
1,1,0,1,2
1.41666666667,2,1,4,2
1.40625,4,0,9,2
0.75,1,1,5,2
1,1,0,8,2
1,0,0,5,2
1.125,1,0,0,2
0.75,0,1,4,2
1,0,0,1,2
1.1875,2,1,2,2
1.125,0,1,5,2
1.125,1,0,0,2
1.25,1,0,1,2
1,0,0,6,2
0.375,0,1,5,2
0.75,1,2,5,2
1,0,0,4,2
